,title,lyrics,text_author,composer,artist
22,Żegluj,żegluj żegluj tam gdzie nowa szkocja żegluj żegluj gdzie wstaje nowy dzień głos nowej szkocji nam przynosi wiatr to zapowiedz nowych dni znowu woła do nas rykiem fal tam znajdziecie nowy świat znów dumny brzeg będzie witał was majestatem groźnych skał każdy dzień znów świtem przywita was coraz bliższym stanie się twoim własnym domem stanie się żegluj żegluj tam gdzie nowa szkocja atlantyk bije falą w stromy brzeg wściekle ryczy pośród skał w górze dzikich ptaków słychać śpiew głos ich płynie z wiatrem w dal tam bujnej trawy się kołysze łan i strumyków cichy szept w mej pamięci zawsze będzie trwał lecz niedługo powiem wam lecz niedługo wszystkim powiem wam żegluj żegluj tam gdzie nowa szkocja żegluj żegluj tam gdzie nowa szkocja ,,,Szanty
23,Easy Rider,a kiedy nic już nie miałem w mieście do roboty bo na większość poetów skończył się tu popyt wsiadłem w auto i rzekłem pora mi uciekać do tej polski gdzie jeszcze kocha się człowieka tam gdzie rowy przydrożne ubarwione mleczem zapraszają wędrowca wstąpcie do miasteczek easy rider przeszło mi przez głowę easy rider głupiec jednym słowem lecz ciagnęły mnie panny ciepłe jak poranek kiedy mleko skwaszone wnoszą mi na ganek easy rider easy rider w miasteczku pierwszym zamknięty był jedyny hotel bo personel miał wolne właśnie w tę sobotę a w prywatnym mieszkaniu drzwi otworzył blondyn i zapytał mnie z miejsca jakie masz poglądy sprawiedliwość i prawda to jest dla mnie wszystko wtedy padła odpowiedź zjeżdżaj aktywisto easy rider przeszło mi przez głowę easy rider głupiec jednym słowem lecz ciągnęły mnie dalej wierzby malowane i te nasze dziewczyny ładne jak z pisanek easy rider easy rider w następnym domku z ogródkiem miejski prokurator różom kolce przycinał równo ciął sekator przywitałem się grzecznie prosząc o mieszkanie on zapytał mnie tylko jakie ma pan zdanie sprawiedliwość i prawda to jest dla mnie wszystko wtedy padła odpowiedź odejdź ekstremisto easy rider przeszło mi przez głowę easy rider głupiec jednym słowem lecz ciągnęło mnie jeszcze do gościnnych wiosek gdzie częstują każdego miodem i bigosem easy rider easy rider solidny dom z pruskiej cegły siatką ogrodzony i na bramie tabliczka obcym wstęp wzbroniony i na ganku gospodarz czerstwy jak bochenek wziął przywitał pytaniem co najbardziej cenię sprawiedliwość i prawda to jest dla mnie wszystko burek bierz miastowego będzie widowisko easy rider przeszło mi przez głowę easy rider głupiec jednym słowem lecz ciągnęło mnie jeszcze w strony te dalekie gdzie tak swojsko nam pachnie sianem i człowiekiem easy rider easy rider a kiedy minął już miesiąc w mej samotnej drodze gdzieś na szlaku zatrzymał pojazd mój wędrowiec sprawiedliwość i prawda rzekłem do rodaka i był pierwszym co spytał dobrze ale jaka i podzielił się ze mną chlebem i kłopotem to był też easy rider tylko na piechotę easy rider ,Krzysztof Daukszewicz,Krzysztof Daukszewicz,Krzysztof Daukszewicz
24,Wielki Wóz,noce ciemne świerkowe nam spadają na głowy gdy idziemy zmierzchami ociemniali blaskiem dnia księżycowa latarnia niebo mroki ogarnia płoną gwiezdne latarki żeby jaśniej było nam żeby jaśniej było nam wędrujemy cygańskim obozem nocujemy w gwiaździstym gronie dzisiaj pod wielkim wozem jutro na wielkim wozie wielki wóz z małym wozem jadą po mlecznej drodze który dziś nas będzie wiózł mały wóz czy wielki wóz szczyty gór kryje całun rzeki mgły roznuwają gdy idziemy zmierzchami ociemniali blaskiem dnia zorza karmin wypala jaśnieć gwiazdom pozwala płoną gwiezdne latarki żeby jaśniej było nam żeby jaśniej było nam wędrujemy cygańskim obozem nocujemy w gwiaździstym gronie dzisiaj pod wielkim wozem jutro na wielkim wozie wielki wóz z małym wozem jadą po mlecznej drodze który dziś nas będzie wiózł mały wóz czy wielki wóz ciepły dotyk twej dłoni chłód wieczorny przegoni gdy idziemy zmierzchami ociemniali blaskiem dnia ścieżka wije się kręta szlak na drzewach pamięta płoną gwiezdne latarki żeby jaśniej było nam żeby jaśniej było nam wędrujemy cygańskim obozem nocujemy w gwiaździstym gronie dzisiaj pod wielkim wozem jutro na wielkim wozie wielki wóz z małym wozem jadą po mlecznej drodze który dziś nas będzie wiózł mały wóz czy wielki wóz ,,,
25,Pan Kmicic,wilcze zęby oczy siwe groźnie garść obuszkiem furczy gniew w zawody z wichru zrywem dzika radość lot jaskółczy czyn to czyn zapadła klamka puścić kura po zaściankach hej kto szlachta za kmicicem hajda na wołmontowicze przodkom kule między oczy krótką rozkosz dać sikorkom po łbie kto się napatoczy kijów sto chudopachołkom potem picie do obłędu studnia śnieg my z tobą jędruś hej kto szlachta za kmicicem hajda na wołmontowicze zdrada krzyż na krzyż przysięga tak krucyfiks cyrografem i oddala się oleńka żądze się wychłoszcze batem za to swoich siec czy obcych jedna sprawa za mną chłopcy hej kto szlachta za kmicicem hajda na wołmontowicze wreszcie lek na duszy blizny polska suknem radziwiła wróg prywatny wróg ojczyzny niespodzianka jakże miła los sumienie panny stratę wynagrodzi spór z magnatem hej kto szlachta za kmicicem hajda na wołmontowicze jasna góra czas pokuty trup trup kmicic strzela z łuku klasztor płaszczem mgieł zasnuty w szwedzkich armat strasznym huku jędrek się granatem bawi ksiądz kordecki błogosławi hej kto szlachta za kmicicem hajda na wołmontowicze jest nagroda za cierpienie kto się śmieli ten korzysta dawnych grzechów odpuszczenie król jędrkowi skronie ściska masz tatarów w drogę ruszaj raduj boga rzeźą w prusach hej kto szlachta za kmicicem hajda na wołmontowicze krzyż ojczyzna bóg prywata warchoł w oczach zmienia skórę wierny jest jak topór kata i podobną ma naturę więc za słuszną sprawność ręki będzie ręka i oleńki łaska króla dworek dzieci szlachcic co przykładem świeci hej kto szlachta za kmicicem hajda na wołmontowicze ,Jacek Kaczmarski,Jacek Kaczmarski,Jacek Kaczmarski
26,Broadway,po ulicy przetaczał się bajecznie barwny tłum migotała reklama jakiejś wody silver moon i drapacze drapały wierzchołkami brzuchy chmur kiedy dołem przejeżdżał gigantyczny wozów sznur taki broadway to broadway z kolorowych pięknych kart taki broadway to broadway którym się zachwyca świat a na rogu ulicy może być czterdzieści dwa stary murzyn wirtuoz na gitarze bluesa grał tak namiętnie jak tylko czarny umie bluesa grać całe serce w to włożył żeby innym ludziom dać taki broadway ten broadway z kolorowych pięknych kart taki broadway ten broadway którym się zachwyca świat czasem ktoś się zatrzymał i na życie quartra dał czasem słyszał jak mówią że ten czarny dobrze gra wtedy ruszał do baru bo już nie mógł tego znieść że nie czują przechodnie jaka w bluesach drzemie treść taki broadway ten broadway z kolorowych pięknych kart taki broadway ten broadway którym się zachwyca świat aż któregoś popołudnia kiedy grał za marny grosz stanął przy nim z gitarą niepozorny biały gość i choć na tej gitarze prawie jak amator grał to wyśpiewał genialnie to co czarny w sercu miał taki broadway ten broadway z kolorowych pięknych kart taki broadway ten broadway którym się zachwyca świat a gdy skończył się koncert stary murzyn go zaprosił na kolejne popołudnie i te bluesy na dwa głosy potem spytał go jeszcze skąd znasz me niedole i usłyszał odpowiedź bracie i m from poland taki broadway ten broadway z kolorowych pięknych kart taki broadway ten broadway którym się zachwyca świat ,Krzysztof Daukszewicz,Krzysztof Daukszewicz,Krzysztof Daukszewicz
27,Już rozpaliło się ognisko,już rozpaliło się ognisko dając nam dobrej wróżby znak siedliśmy wszyscy przy nim blisko bo w całej polsce siedzą tak siedzą harcerki przy płomieniach ciepły blask ognia skupia je wszystko co złe to szuka cienia do światła dobro garnie się mówiłaś druhno komendantko że zaufanie do nas masz że wierzysz w nasze dobre chęci że ty harcerskie serca znasz warunki tylko warunkami od dawna wszak słyszymy to lecz my jesteśmy harcerkami i zwyciężymy wszelkie zło ,,,
28,Ci wszyscy ludzie,ci wszyscy ludzie którzy poszli precz z naszego życia z naszego życia to także nasza rzecz nie tylko ich to rzecz to stawka winy nie do przebicia to także nasza rzecz nie tylko ich to rzecz to stawka winy nie do przebicia ci wszyscy ludzie których kazał minąć nasz pośpiech nagły nasz pośpiech nagły nieodwracalnie z pamięci naszej giną i całych światów kształt odchodzi w diabły nieodwracalnie z pamięci naszej giną i całych światów kształt odchodzi w diabły ci wszyscy ludzie których nie ma już nas dla nich nie ma też nas dla nich nie ma wiedzą że nawet nie wiemy gdzie ich grób że oni dla nas to tylko rozmów temat wiedzą że nawet nie wiemy gdzie ich grób że oni dla nas to tylko rozmów temat ci wszyscy ludzie którzy wokół nas zawsze nie tacy zawsze nie tacy niegodni rozmów i niegodni łask są żyją błądzą więc nie mają racji niegodni rozmów i niegodni łask są żyją błądzą więc nie mają racji ci wszyscy ludzie czyli wszyscy my my pominięci my pochowani żyjemy jak pozwalaliśmy żyć niepamiętanym niewysłuchanym żyjemy jak pozwalaliśmy żyć niepamiętanym niewysłuchanym ,Jacek Kaczmarski,Jacek Kaczmarski,Jacek Kaczmarski
29,Jesienne wspominanki,letnich wieczorów wspomnienie wraca jak bumerang wygasłych ognisk płomienie tlą się jeszcze we snach na twarzy ślad opalenizny po każdym myciu bledszy zaczynamy się wstydzić golizny zaczynamy ubierać się cieplej odwijamy wspomnienia ze szpulek wyświetlamy na ścianie kolory przekładamy z plecaków do biurek długie wieczory cieplej ubrani w swetry w grube skarpety wełniane niespokojnie w kaloryfer wpatrzeni a nuż grzać nie będzie wcale na pociechę sięgamy do pudeł wyciągamy stare fotografie zapatrzeni w nie cicho myślimy o lecie które będzie jakie odwijamy wspomnienia ze szpulek wyświetlamy na ścianie kolory przekładamy z plecaków do biurek długie wieczory za oknem pierwsze płatki śniegu choć to jeszcze nie zima mieszkanie zimne jak biegun a my ciągle myślimy co czeka nas w przyszłym roku jakie nam dane przygody widzimy sznur ptaków na niebie jesień znów straszy niepogodą odwijamy wspomnienia ze szpulek wyświetlamy na ścianie kolory przekładamy z plecaków do biurek długie wieczory ,Maciej Służała,,
30,Jaką cenę...,ilu ludzi nasz świat uniesie aby wciąż jeszcze mógł się kręcić ilu trzeba dzisiaj poetów by choć wiersz pozostał w pamięci jak nazwać co jeszcze nie nazwane i co jeszcze może czekać na człowieka jaką tajemnicę dźwiga każdy kamień że nie wie o niej nawet rzeka tamdamdaradaj czy po to tutaj tylko jesteśmy by przed nocą bardziej się zmęczyć czy liść z twego wielkiego drzewa jest zaledwie kaprysem gałęzi zostawiłeś nam ślady swych stóp na nieba niebieskiej korze tak mało ich i tak bardzo wiele bo przecież ty wszystko możesz tamdamdaradaj jaką cenę trzeba zapłacić za to ziemske ciche przebywanie jakie skrzypce trzeba usłyszeć aby wiedzieć co jeszcze jest grane ile śliwek rozebrać do pestki aby poznać ten śliwkowy błękit ile spotkać kamieni nad rzeką by się znudzić jeszcze poetą tamdamdaradaj z której strony czekać na sen i gdzie sny chować na dzień ile musi dojrzeć poziomek aby lato miało swój koniec jak opisać porannego wróbla który w szare piórka się ubrał jak podejść koło po kamieniu w wodzie jak z tym dziwnym światem być w zgodzie tamdamdaradaj ,Adam Ziemianin,Krzysztof Myszkowski,Stare Dobre Małżeństwo
31,Lekcja historii klasycznej,galia est omnis divisa in partes tres quorum unam incolunt belgae aliam aquitani tertiam qui ipsorum lingua celtae nostra gali apelantur o ave caesar morituri te salutant nad europą twardy krok legionów grzmi nieunikniony wróży koniec republiki gniją wzgórza galijskie w pomieszanej krwi a juliusz cezar pisze swoje pamiętniki galia est omnis divisa in partes tres quorum unam incolunt belgae aliam aquitani tertiam qui ipsorum lingua celtae nostra gali apelantur o ave caesar morituri te salutant pozwól cezarze gdy zdobędziemy cały świat gwałcić rabować sycić wszelkie pożądania proste prośby żołnierzy te same są od lat a juliusz cezar milcząc zabaw nie zabrania galia est omnis divisa in partes tres quorum unam incolunt belgae aliam aquitani tertiam qui ipsorum lingua celtae nostra gali apelantur o ave caesar morituri te salutant cywilizuje podbite narody nowy ład rosną krzyże przy drogach od renu do nilu skargą krzykiem i płaczem rozbrzmiewa cały świat a juliusz cezar ćwiczy lapidarność stylu galia est omnis divisa in partes tres quorum unam incolunt belgae aliam aquitani tertiam qui ipsorum lingua celtae nostra gali apelantur o ave caesar morituri te salutant ,Jacek Kaczmarski,Jacek Kaczmarski,Jacek Kaczmarski
32,Miasto, ciemną nocą po schodach uliczek po gorących mostu kamieniach pełen piwa łeb niosę w chmurach i gitarę i pustkę w kieszeniach żegnam się z miastem które stało się moje jego wieże jego drogi kroki moje żegnam się z miastem jego mostem gdzie wieczorem spadały gwiazdy monet za muzykę nazbierałem po całym mieście sprawy ważne i te nic nie warte ot w podeszwach dziury na wylot bicie dzwonów bramy otwarte gwiazdy w rzece tu się zaczyna i tu kończy opowieść moja chciałbym dzisiaj jak wtedy wieczorem siedzieć z tobą na moście karola ,Krzysztof Jurkiewicz,Krzysztof Jurkiewicz,Słodki Całus od Buby
33,Płacz moja wodo,powiedz jak można tak długo wytrzymać gdy zima i mrozy i mrozy i zima a ty znowu jesteś za wodą za rzeką i nie wiem znów nie wiem jak bardzo daleko stoję na brzegu a przepaść jest blisko i tłum się gromadzi jak na widowisko dlaczego tak nagle się wszyscy zjawili i po co też mają kamienie u szyi bo kto mnie pożegna gdy tylu nas jest płacz moja wodo rzeko łez stoi kolejka szeregiem dalekim i każdy z kamieniem i każdy do rzeki i nikt tu nie płacze nie krzyczy nie woła bo łzy się skończyły już wczoraj z wieczora a z tyłu ktoś ludzi bezprzerwy pociesza że spotkał na drodze nowego mojżesza że pewnie podąża już do nas w tę strony i przyszedł i stanął i też był znużony więc mu nie wierzył choć tylu nas jest płacz moja wodo rzeko łez wtedy na brzegu pojawił się diabeł do ciebie nad wodą zbudował przeprawę tłumacząc się skromnie przed smutnym że w tej sytuacji nie będzie judaszem i każdy z nas ruszył przez most ten nad rzeką lecz ciebie nie było a świat za daleko więc diabeł raz jeszcze w niedoli dopomógł i każdy powrócił z kamieniem do domu lecz nikt nas nie witał choć tylu nas jest płacz moja wodo rzeko łez ,,,
34,Szkic do portretu,nikt nie grał na gitarze tak jak on często przy ogniu pośród nas patrząc w gwiaździsty nieba skłon siadał śpiewając aż po brzask piosenek swoich szukał w szumie traw wsłuchiwał się w potoków śpiew w dźwięki zasypiających miast i wiatru szept w koronach drzew graj graj jeszcze graj wołaliśmy gdy zbliżał się świt graj graj jeszcze graj tych nocy nie zapomni nikt nie dbał o wygląd ni o szmal daleki był mu wszelki szpan wciąż zapatrzony w siną dal włóczył się z pudłem tu i tam minęło ładnych parę lat odkąd już nie widziałem go podobno zginął po nim szlak gdy odszedł razem z ranną mgłą graj graj jeszcze graj wołaliśmy gdy zbliżał się świt graj graj jeszcze graj tych nocy nie zapomni nikt ,Mariusz Zadura,,
35,Piosenka dla Wojtka Bellona,powiedz dokąd znów wędrujesz czy daleko jest twój sad hen w krainy buczynowe ze mną tam układa pieśni wiatr hen w krainy buczynowe ze mną tam nikogo tylko wiatr zmierzchy grają a przestrzenie własny im podają dźwięk takie śpiewy z nimi lub milczenie w którym znika każdy dawny lęk w takich śpiewach i milczeniu w szumie świętych buków zginął lęk zaszumiały cię powietrza i ruszyłeś sam na szlak ten ostatni ten najlepszy przyszedł czas pan dał ci znak ten ostatni ten najlepszy przyszedł czas pan dał ci znak ,Aleksandra Kiełb,Krzysztof Myszkowski,Stare Dobre Małżeństwo
36,Wojtka Bellona ostatnia ziemska podróż do Włodawy,z gitarą i z piórem kwietniowym wieczorem jedziemy z wojtkiem razem do włodawy stary bieszczadnik majster bieda wciąż wierny górom jak zwykle jest z nami i mówisz wszystko się uda o to nie ma żadnej obawy przecież jedziemy dziś na dwa dni do włodawy w przedziale po oczach mdli mleczna żarówka mała gwiazda betlejemska i pociąg lubelski noc długą przecina buntując się na ostrych zakrętach i mówisz wszystko będzie dobrze opowiemy im nasze sprawy przecież po to jedziemy na dwa dni do włodawy z plecaka chleb wyjęty garść soli kawałek sprytem zdobytej kiełbasy chcemy noc przeskoczyć ciemną i niepewną z biletem kupionym w nieznane lecz mówisz znów musi się udać choć tyle podróży za nami przecież jedziemy dziś na dwa dni do włodawy dzisiaj się buntuje czesiek król nad króle piekarz rodem z buska wchodzi w układ stawia pasjans z bułek i gorzej się czuje a w drewnie cierpliwym został ślad a ty na przekór wszystkim mówisz że się uda nie ma obawy przecież jedziemy dziś na dwa dni do włodawy i są wciąż pytania i są wciąż rozmowy ważne choć tylko przedziałowe i jak z każdej wspólnej nam posiady wygląda w przeszłość zatroskany człowiek wyciągasz wiersz ciepły jeszcze wczoraj bodajże napisany i czytasz głośno go w przedziale w naszej podróży do włodawy ,,,Stare Dobre Małżeństwo
37,Zabierz mnie na stację,zabierz mnie na stację daj mi bilet w garść czas na medytację nadszedł bo nie mam już żadnych szans miałem kiedyś wszystko mogłem krzyczeć mam dziś jak bańka sen mój prysnął i jestem sam całkiem sam miałem stu przyjaciół i otwarte wszędzie drzwi dzisiaj nie wiem czy majaczę czy życie moje mi się śni miałem kiedyś ciebie miasta zgiełk i blask dziś na moim niebie nie ma nie nie ma nawet gwiazd zabierz mnie na stację daj mi bilet w garść czas na medytację nadszedł bo jestem sam i nie mam żadnych szans ,Wojciech Bellon,,Wolna Grupa Bukowina
38,Piosenka dla juniora i jego gitary,gdy pokłócisz się z dziewczyną nie życzę ci lecz różnie jest nie chciej zaraz marnie ginąć zaufaj mi przekonasz się wskocz w pudło gitary i tam rozłóż się obozem skocz w pudło gitary ratunkowym ona kołem przeczekaj nachalną nawałnicę wyjdź potem ze słońcem na ulicę wyjdź potem ze słońcem na ulicę gdy ci będzie jakoś nie tak nie życzę ci lecz różnie jest gdy ta słynna smuga cienia przypęta się przerazi cię wskocz w pudło gitary i tam rozłóż się obozem skocz w pudło gitary ratunkowym ona kołem przeczekaj nachalną nawałnicę wyjdź potem ze słońcem na ulicę wyjdź potem ze słońcem na ulicę aż cię znowu noc dopadnie nie życzę ci lecz różnie jest ciemny bóg się tobą zajmie lecz wtedy ty wywijasz się wskocz w pudło gitary i tam rozłóż się obozem skocz w pudło gitary ratunkowym ona kołem przeczekaj nachalną nawałnicę wyjdź potem ze słońcem na ulicę wyjdź potem ze słońcem na ulicę i pomóż słońcu i pomóż słońcu pomóż słońcu lśnić i pomóż słońcu i pomóż słońcu pomóż słońcu lśnić ,Edward Stachura,Krzysztof Myszkowski,Stare Dobre Małżeństwo
39,Kochać,kochać jak to łatwo powiedzieć kochać to nie pytać o nic bo miłość jest niepokojem nie zna dnia który da się powtórzyć nagle świat się mieści w twoich oczach już nie wiem czy ciebie znam chwile kolorowe przeźrocza więdną szybko zmienia je czas kochać jak to łatwo powiedzieć kochać tylko to więcej nic w tym słowie jest kolor nieba ale także rdzawy pył gorzkich dni jeszcze obok ciebie moje ramię a jednak szukamy się może nie pójdziemy już razem słowa z wolna tracą swój sens kochać jak to łatwo powiedzieć kochać to nie pytać o nic bo miłość jest niewiadomą lecz chcę wiedzieć czy wiary starczy mi ,,,Piotr Szczepanik
40,Jestem mały miś,nigdy w życiu mym nie umiałem zdjąć czapki przed nikim a teraz na twarz na kolana ryms przed jej bucikiem byłem wściekłym psem ona uczy mnie jak jeść z jej rączki miałem wilcze kły zamieniłem je na mleczne ząbki jestem mały miś własność lali tej co palec ssie kiedy zasypia jestem mały miś własność lali tej co mamy chce gdy jej dotykam byłem twardy drań ona sprawia że jak z makiem kluska smaczny słodki ciepluteńki wciąż wpadam w jej usta mleczne ząbki ma kiedy śmieje się i kiedy śpiewa lecz ma wilcze kły gdy jest na mnie zła i gdy się gniewa jestem mały miś własność lali tej co palec ssie kiedy zasypia jestem mały miś własność lali tej co mamy chce gdy jej dotykam siedzę w kącie mym i cichutko łkam pod jej pantoflem kiedy wścieka się choć powodów brak bo jest zazdrosna pewiem śliczny kwiat wydał mi się raz ładniejszy od niej pewien śliczny kwiat zginąć musiał więc pod jej pantoflem jestem mały miś własność lali tej co palec ssie kiedy zasypia jestem mały miś własność lali tej co mamy chce gdy jej dotykam wszyscy mędrcy wciąż wykrzykują mi że w jej ramionach gdy skrzyżują się i oplotą mnie niechybnie skonam może będzie tak może będzie siak ale dość krzyków jeśli zginąć mam jeśli wisieć mam to na jej krzyżu jestem mały miś własność lali tej co palec ssie kiedy zasypia jestem mały miś własność lali tej co mamy chce gdy jej dotykam ,Georges Brassens,,
41,Krajka (pełna wersja),chorałem dzwonków dzień rozkwita jeszcze od rosy rzęsy mokre we mgle turkoce pierwsza bryka słońce wyrusza na włóczęgę drogą pylistą drogą polną jak kolorowa panny krajka słońce się wznosi nad stodołą będzie tańczyć walca a ja mam swoją gitarę spodnie wytarte i buty stare wiatry niosą mnie daleko a ja mam swoją gitarę spodnie wytarte i buty stare wiatry niosą mnie schrypnięte skrzypki stroją świerszcze żuraw się wsparł o cembrowinę wiele nanosi wody jeszcze wielu się ludzi z niej napije helios dojechał na południe od potu ludzkie karki mokre w kurzu terkoce druga bryka słońce w zenicie nad stodołą drogą pylistą drogą polną jak kolorowa panny krajka słońce w zenicie nad stodołą dalej tańczy walca a ja mam swoją gitarę spodnie wytarte i buty stare wiatry niosą mnie daleko a ja mam swoją gitarę spodnie wytarte i buty stare wiatry niosą mnie zapachem siana gra muzyka wieczorną rosą zioła mokre drogą przemknęła trzecia bryka purpurą płoną strzechy złote drogą pylistą drogą polną jak kolorowa panny krajka słońce zachodzi za stodołę kończy tańczyć walca a ja mam swoją gitarę spodnie wytarte i buty stare wiatry niosą mnie daleko a ja mam swoją gitarę spodnie wytarte i buty stare wiatry niosą mnie poszumem mgły się dzień zamyka ostatni świerszcz już schował skrzypce w ciszy terkoce czwarta bryka słońce już zaszło za stodołę drogą pylistą drogą polną jak kolorowa panny krajka słońce już zaszło za stodołą zakończyło walca a ja mam swoją gitarę spodnie wytarte i buty stare wiatry niosą mnie daleko a ja mam swoją gitarę spodnie wytarte i buty stare wiatry niosą mnie ,T. Chmielewski,,
42,Bellonika z miastem,która to znów piosenka dla której joanny za oknem pierwszy tramwaj oddzwonił nowy dzień która to noc bezsenna która kartka biała na wątłym płatku niesie jak ołów ciężką treść za oknem wielkiego miasta szum i uciec by się chciało w ramionach twoich jak w górach bezpiecznie schronić się za oknem wielkiego miasta chłód i tylko twoje ciało w półmroku obiecuje spokojny ciepły sen która to znowu wojna za jaką znów sprawę co nic nam nie przyniesie prócz paru smutnych dat która to noc bezsenna prześcieradło blade całując twoje włosy powoli zmieniam świat za oknem wielkiego miasta szum i uciec by się chciało w ramionach twoich jak w górach bezpiecznie schronić się za oknem wielkiego miasta chłód i tylko twoje ciało w półmroku obiecuje spokojny ciepły sen ,Krzysztof Jurkiewicz,Krzysztof Jurkiewicz,Słodki Całus od Buby
43,Mucha w szklance lemoniady, oliwnej lampy płomyk się wypalił w rodzynki się zmarszczyły winogrona wbrew sobie syty baśni usnął kalif za włos go szarpie małpka oswojona śnij nieszczęsny śnij szczęściarzu o swej wierze i zwątpieniu śnij o łasce śnij o karze o oazie i pragnieniu o pustyni i wielbłądzie o bogactwie i o nędzy kołowrotek śnij i kądziel ład dywanu chaos przędzy wyśnij skrzydlatego konia wyśnij osła pod kieratem labiryntu sieć na dłoniach każdą zdobycz i utratę śnij korzenie śnij owoce śnij pałace śnij ruiny dni milczące gwarne noce góry mrok i blask kotliny we śnie nie śpiesz się masz czas snom daj płynąć a nie płonąć śnij jak śni się tylko raz swą maleńką nieskończoność i tak minęła noc tysięczna pierwsza odpłynął śpiewny głos szeherezady nie słychać w palenisku śmiechu świerszcza trup muchy pływa w szklance lemoniady śnij nieszczęsny śnij szczęściarzu o swej wierze i zwątpieniu śnij o łasce śnij o karze o oazie i pragnieniu o pustyni i wielbłądzie o bogactwie i o nędzy kołowrotek śnij i kądziel ład dywanu chaos przędzy wyśnij skrzydlatego konia wyśnij osła pod kieratem labiryntu sieć na dłoniach każdą zdobycz i utratę śnij korzenie śnij owoce śnij pałace śnij ruiny dni milczące gwarne noce góry mrok i blask kotliny we śnie nie śpiesz się masz czas snom daj płynąć a nie płonąć śnij jak śni się tylko raz swą maleńką nieskończoność ,Jacek Kaczmarski,Jacek Kaczmarski,Jacek Kaczmarski
